activityType,Date,Title,Distance,Time,AvgHR,MaxHR,AvgRunCadence,MaxRunCadence,AvgPace,BestPace,MaxAvgPower,AvgPower,MaxPower,TotalStrokes,AvgSwolf,AvgStrokeRate,BestLapTime,NumberLaps
Cycling,2013-07-14 09:52:19,Untitled,20.57,00:40:37,153,171,0,0,30.4,43.4,--,0,0,--,0,0,00:00.00,--
Cycling,2013-07-22 07:59:45,Untitled,79.00,02:54:33,140,166,0,0,27.2,56.3,--,0,0,--,0,0,00:00.00,--
Cycling,2013-08-03 08:17:01,Untitled,45.78,01:38:17,153,179,0,0,27.9,47.2,--,0,0,--,0,0,00:00.00,--
Cycling,2018-05-27 22:24:37,Indoor trainer,24.14,00:45:00,0,0,0,0,32.2,--,--,0,0,--,0,0,00:00.00,1
Cycling,2018-07-30 13:27:15,Winnipeg Running,38.65,01:14:05,0,0,122,220,31.3,47.5,--,0,0,--,0,0,00:00.00,25
Cycling,2018-08-02 18:40:18,Winnipeg Running,36.49,01:03:31,0,0,122,248,34.5,51.3,--,0,0,--,0,0,00:00.00,23
Cycling,2018-08-04 14:59:45,Winnipeg Running,31.39,00:54:00,0,0,120,220,34.9,48.5,--,0,0,--,0,0,00:00.00,20
Cycling,2019-02-11 09:37:38,Cycling,0.00,00:21:46,154,176,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Cycling,2019-02-13 09:30:20,Cycling,0.00,01:03:51,140,188,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Cycling,2019-04-17 13:44:58,Winnipeg Cycling,34.51,01:07:51,138,173,0,0,30.5,43.9,--,0,0,--,0,0,07:53.05.4,7
Cycling,2019-05-08 14:14:40,Winnipeg Cycling,20.27,00:36:20,139,162,0,0,33.5,41.6,--,0,0,--,0,0,00:32.67.8,5
Cycling,2019-05-11 15:38:42,Winnipeg Cycling,28.59,00:56:08,137,155,0,0,30.6,56.7,--,0,0,--,0,0,05:24.95.4,6
Cycling,2019-05-13 09:22:22,Winnipeg Cycling,32.51,00:55:10,147,172,0,0,35.4,47.6,--,0,0,--,0,0,04:10.45.5,7
Cycling,2019-05-19 15:32:04,Winnipeg Cycling,29.20,00:51:40,79,130,0,0,33.9,50.6,--,0,0,--,0,0,07:29.37.3,6
Cycling,2019-05-30 11:44:29,Winnipeg Cycling,37.54,01:01:20,149,174,0,0,36.7,51.1,--,0,0,--,0,0,04:29.25.9,8
Cycling,2019-06-04 10:28:02,Winnipeg Cycling,18.11,00:32:54,137,165,0,0,33.0,42.1,--,0,0,--,0,0,06:25.02.2,4
Cycling,2019-06-12 10:17:09,De Salaberry Cycling,39.70,01:25:09,118,160,0,0,28.0,40.5,--,0,0,--,0,0,09:54.67.7,8
Cycling,2019-06-20 11:09:15,Winnipeg Cycling,40.03,01:13:46,130,161,0,0,32.6,44.1,--,0,0,--,0,0,00:03.44.6,9
Cycling,2019-06-28 15:50:33,Cycling,24.45,00:41:50,152,167,0,0,35.1,41.9,--,0,0,--,0,0,07:46.63.1,5
Cycling,2019-07-01 10:49:17,Winnipeg Cycling,33.62,01:02:24,140,168,0,0,32.3,43.3,--,0,0,--,0,0,06:08.45.5,7
Cycling,2019-07-10 09:33:00,Winnipeg Cycling,33.47,01:04:23,138,160,0,0,31.2,44.5,--,0,0,--,0,0,07:28.96,7
Cycling,2019-07-28 11:00:15,Winnipeg Cycling,31.27,00:58:22,138,162,0,0,32.1,51.9,--,0,0,--,0,0,02:30.00,7
Cycling,2019-08-09 15:00:12,Winnipeg Cycling,41.31,01:13:43,145,169,0,0,33.6,44.2,--,0,0,--,0,0,02:18.94.4,9
Cycling,2019-08-19 09:17:33,Winnipeg Cycling,30.06,00:54:10,144,169,0,0,33.3,44.6,--,0,0,--,0,0,00:06.56.3,7
Cycling,2019-11-04 21:36:39,Winnipeg Cycling,1.73,00:25:01,134,176,0,0,4.2,11.2,--,0,0,--,0,0,00:00.00,1
Cycling,2020-02-02 13:00:29,Manitoba Cycling,8.73,01:30:01,127,155,0,0,5.8,17.0,--,0,0,--,0,0,33:32.82.9,2
Cycling,2020-03-17 11:26:24,Winnipeg Cycling,5.45,01:56:17,114,143,0,0,2.8,21.3,--,0,0,--,0,0,17:28.93.5,2
Cycling,2020-04-22 13:10:34,Winnipeg Cycling,32.45,00:59:02,144,172,0,0,33.0,47.4,--,0,0,--,0,0,05:04.89.5,7
Cycling,2020-04-24 16:41:08,Winnipeg Cycling,34.08,01:04:19,124,169,0,0,31.8,46.5,--,0,0,--,0,0,08:00.07.5,7
Cycling,2020-04-30 09:48:08,Winnipeg Cycling,47.44,01:30:38,134,175,0,0,31.4,51.3,--,0,0,--,0,0,03:44.59.1,10
Cycling,2020-05-09 13:50:07,Winnipeg Cycling,11.27,00:19:21,117,153,0,0,35.0,45.7,--,0,0,--,0,0,02:12.61.5,3
Cycling,2020-05-18 13:15:24,Winnipeg Cycling,49.94,01:32:16,146,166,0,0,32.5,52.1,--,0,0,--,0,0,08:07.75.3,10
Cycling,2020-05-23 07:32:06,St Andrews Cycling,55.55,01:57:12,121,167,0,0,28.4,42.8,--,0,0,--,0,0,01:10.46,12
Cycling,2020-05-28 17:52:02,Winnipeg Cycling,29.13,01:01:55,143,173,0,0,28.2,43.2,--,0,0,--,0,0,08:47.57.7,6
Cycling,2020-05-30 08:59:30,Winnipeg Cycling,51.72,01:41:03,123,159,0,0,30.7,41.3,--,0,0,--,0,0,03:25.42.9,11
Cycling,2020-06-02 11:16:49,Springfield Cycling,38.98,01:09:19,146,162,0,0,33.7,44.0,--,0,0,--,0,0,06:36.88.1,8
Cycling,2020-06-03 13:39:54,Winnipeg Cycling,24.19,00:45:28,133,154,0,0,31.9,52.6,--,0,0,--,0,0,06:48.94.7,5
Cycling,2020-06-13 06:41:59,Winnipeg Cycling,8.26,00:18:07,122,137,0,0,27.3,45.2,--,0,0,--,0,0,08:16.04.4,2
Cycling,2020-06-13 16:58:33,Winnipeg Cycling,7.67,00:17:18,143,171,0,0,26.6,38.5,--,0,0,--,0,0,05:56.85.8,2
Cycling,2020-06-14 14:13:58,Winnipeg Cycling,49.39,01:28:07,148,168,0,0,33.6,56.0,--,0,0,--,0,0,07:21.70,10
Cycling,2020-06-14 16:35:11,Winnipeg Cycling,8.19,00:13:59,118,159,0,0,35.1,50.6,--,0,0,--,0,0,05:10.46.7,2
Cycling,2020-06-16 11:25:28,Springfield Cycling,24.34,00:43:08,147,166,0,0,33.9,57.5,--,0,0,--,0,0,08:13.06.2,5
Cycling,2020-06-17 12:37:56,Winnipeg Cycling,24.49,00:46:34,139,163,0,0,31.5,47.6,--,0,0,--,0,0,07:35.75.7,5
Cycling,2020-06-26 12:38:36,Winnipeg Cycling,30.91,00:54:09,139,164,0,0,34.2,46.7,--,0,0,--,0,0,01:37.35.6,7
Cycling,2020-06-27 08:03:38,Springfield Cycling,40.01,01:07:59,153,174,0,0,35.3,47.2,--,0,0,--,0,0,08:02.95.4,8
Cycling,2020-06-29 18:41:07,Winnipeg Cycling,37.30,01:08:42,0,0,0,0,32.6,48.3,--,0,0,--,0,0,04:54.27.9,8
Cycling,2020-07-06 18:12:59,Springfield Cycling,37.32,01:18:04,126,151,0,0,28.7,48.9,--,0,0,--,0,0,04:34.23.1,8
Cycling,2020-07-16 11:44:36,Winnipeg Cycling,49.13,01:30:15,140,167,0,0,32.7,50.5,--,0,0,--,0,0,07:11.47.9,10
Cycling,2020-07-20 06:46:05,Winnipeg Cycling,36.40,01:06:16,138,165,0,0,33.0,44.4,--,0,0,--,0,0,02:48.08.7,8
Cycling,2020-07-26 15:17:13,Winnipeg Cycling,27.74,00:49:36,152,173,0,0,33.6,53.3,--,0,0,--,0,0,04:51.38.1,6
Cycling,2020-07-29 19:21:12,Springfield Cycling,23.07,00:36:53,164,182,0,0,37.5,50.5,--,0,0,--,0,0,05:26.32,5
Cycling,2020-07-30 18:33:40,Winnipeg Cycling,15.01,00:24:02,157,180,0,0,37.5,45.6,--,0,0,--,0,0,07:43.10.8,3
Cycling,2020-08-04 08:43:16,Winnipeg Cycling,43.68,01:20:26,135,170,0,0,32.6,42.5,--,0,0,--,0,0,06:05.14.1,9
Cycling,2020-08-05 10:58:03,Manitoba Cycling,14.94,01:17:24,129,161,0,0,11.6,37.2,--,0,0,--,0,0,19:14.78.6,3
Cycling,2020-08-05 13:40:28,Manitoba Cycling,10.84,00:53:07,137,165,0,0,12.2,30.5,--,0,0,--,0,0,02:52.19.5,3
Cycling,2020-08-12 18:51:16,Springfield Cycling,22.94,00:37:18,163,180,0,0,36.9,51.5,--,0,0,--,0,0,02:08.41,6
Cycling,2020-08-27 12:46:50,Winnipeg Cycling,39.75,01:12:59,147,168,0,0,32.7,46.6,--,0,0,--,0,0,08:30.32.8,8
Cycling,2020-09-14 12:46:07,Winnipeg Cycling,38.16,01:13:17,130,148,0,0,31.2,50.0,--,0,0,--,0,0,05:23.30.5,8
Cycling,2021-03-16 12:14:59,Winnipeg Cycling,23.93,00:44:19,145,175,0,0,32.4,46.7,--,0,0,--,0,0,06:28.48.3,5
Cycling,2021-04-05 06:38:37,Winnipeg Cycling,8.42,00:16:19,121,143,0,0,31.0,40.4,--,0,0,--,0,0,06:28.64.7,2
Cycling,2021-04-05 17:11:32,Winnipeg Cycling,8.02,00:13:34,105,120,0,0,35.5,50.0,--,0,0,--,0,0,05:14.13.1,2
Cycling,2021-04-07 12:43:47,Winnipeg Cycling,47.19,01:24:08,141,168,0,0,33.7,46.5,--,0,0,--,0,0,04:37.61.8,10
Cycling,2021-04-10 14:32:54,Winnipeg Cycling,28.78,00:46:44,148,176,0,0,37.0,47.2,--,0,0,--,0,0,06:25.80.4,6
Cycling,2021-04-17 11:55:45,Winnipeg Cycling,70.61,02:01:06,143,186,0,0,35.0,49.5,--,0,0,--,0,0,01:09.85.9,15
Cycling,2021-04-21 18:04:35,Headingley Cycling,34.47,00:59:41,153,177,0,0,34.7,47.9,--,0,0,--,0,0,00:09.24.1,13
Cycling,2021-04-24 12:03:54,Winnipeg Cycling,62.08,01:52:06,140,173,0,0,33.2,47.2,--,0,0,--,0,0,03:57.32,13
Cycling,2021-04-27 10:53:07,Springfield Cycling,101.21,03:00:02,141,187,0,0,33.7,48.6,--,0,0,--,0,0,02:25.28.9,21
Cycling,2021-04-28 17:48:51,Winnipeg Cycling,32.01,01:00:02,143,162,0,0,32.0,44.6,--,0,0,--,0,0,00:06.85.5,13
Cycling,2021-05-01 11:54:39,Winnipeg Cycling,40.03,01:04:33,159,180,0,0,37.2,43.7,--,0,0,--,0,0,00:01.78.1,9
Cycling,2021-05-05 17:37:27,MacDonald RM Cycling,25.83,00:45:41,0,0,0,0,33.9,55.6,--,0,0,--,0,0,01:31.87.2,6
Cycling,2021-05-12 10:48:58,Winnipeg Cycling,56.52,01:38:38,138,184,0,0,34.4,47.2,--,0,0,--,0,0,02:43.68.4,12
Cycling,2021-05-14 09:23:33,Winnipeg Cycling,100.05,02:55:59,128,170,0,0,34.1,47.1,--,0,0,--,0,0,01:10.26,21
Cycling,2021-05-17 11:34:41,Springfield Cycling,48.21,01:30:12,128,160,0,0,32.1,47.7,--,0,0,--,0,0,00:49.76.5,11
Cycling,2021-05-18 11:40:59,Winnipeg Cycling,30.17,01:03:18,121,156,0,0,28.6,54.3,--,0,0,--,0,0,00:13.60.9,7
Cycling,2021-05-24 15:40:45,Winnipeg Cycling,9.93,00:23:30,0,0,0,0,25.3,34.5,--,0,0,--,0,0,10:58.20.6,2
Cycling,2021-05-29 13:48:10,Winnipeg Cycling,44.81,01:28:13,134,164,0,0,30.5,56.8,--,0,0,--,0,0,01:28.73.6,10
Cycling,2021-06-02 10:35:25,Winnipeg Cycling,86.71,02:34:47,136,166,0,0,33.6,45.3,--,0,0,--,0,0,03:14.49,18
Cycling,2021-06-06 08:36:52,Winnipeg Cycling,87.19,02:43:31,132,173,0,0,32.0,48.0,--,0,0,--,0,0,03:33.38.6,18
Cycling,2021-06-17 16:30:22,Winnipeg Cycling,8.14,00:17:23,143,163,0,0,28.1,43.9,--,0,0,--,0,0,06:31.95.3,2
Cycling,2021-06-18 12:53:36,Winnipeg Cycling,47.86,01:28:25,136,176,0,0,32.5,48.6,--,0,0,--,0,0,05:23.41,10
Cycling,2021-06-19 10:35:02,Winnipeg Cycling,53.37,01:35:52,135,173,0,0,33.4,48.7,--,0,0,--,0,0,05:03.47.6,11
Cycling,2021-06-20 08:34:07,Winnipeg Cycling,30.23,00:59:32,125,173,0,0,30.5,37.4,--,0,0,--,0,0,00:30.70.4,7
Cycling,2021-06-22 13:54:20,Winnipeg Cycling,43.02,01:18:02,0,0,0,0,33.1,46.7,--,0,0,--,0,0,05:14.55.3,9
Cycling,2021-06-25 09:53:50,Winnipeg Cycling,96.40,02:57:16,132,166,0,0,32.6,50.7,--,0,0,--,0,0,02:40.25.7,20
Cycling,2021-06-28 09:08:26,Winnipeg Cycling,30.05,00:56:55,127,158,0,0,31.7,37.9,--,0,0,--,0,0,00:06.55.4,7
Cycling,2021-06-29 09:45:53,Winnipeg Cycling,7.75,00:15:03,108,154,0,0,30.9,38.1,--,0,0,--,0,0,05:09.02.7,2
Cycling,2021-06-29 10:03:16,Ritchot Cycling,18.12,00:29:33,151,175,0,0,36.8,43.2,--,0,0,--,0,0,04:50.55,4
Cycling,2021-06-30 11:21:42,Winnipeg Cycling,31.08,00:57:54,133,149,0,0,32.2,36.7,--,0,0,--,0,0,02:07.41.7,7
Cycling,2021-06-30 17:44:24,Headingley Cycling,29.81,00:53:39,145,187,0,0,33.3,55.8,--,0,0,--,0,0,08:24.71.7,6
Cycling,2021-07-03 07:17:43,Winnipeg Cycling,110.03,03:27:20,131,169,0,0,31.8,44.6,--,0,0,--,0,0,00:03.69.7,23
Cycling,2021-07-05 13:25:08,Winnipeg Cycling,30.79,00:54:06,0,0,0,0,34.1,45.6,--,0,0,--,0,0,01:37.63,7
Cycling,2021-07-07 18:08:57,Headingley Cycling,32.14,01:03:51,0,0,0,0,30.2,47.5,--,0,0,--,0,0,04:32.61,7
Cycling,2021-07-11 08:08:28,Winnipeg Cycling,100.03,02:56:47,0,0,0,0,34.0,45.6,--,0,0,--,0,0,00:13.28.1,21
Cycling,2021-07-14 17:35:40,MacDonald RM Cycling,41.65,01:15:02,142,195,0,0,33.3,49.0,--,0,0,--,0,0,03:07.73.5,9
Cycling,2021-07-16 06:38:16,Winnipeg Cycling,65.19,02:00:26,124,156,0,0,32.5,48.5,--,0,0,--,0,0,03:41.88,14
Cycling,2021-07-22 13:25:11,Winnipeg Cycling,7.88,00:14:44,133,155,0,0,32.1,39.7,--,0,0,--,0,0,05:25.22.5,2
Cycling,2021-07-22 13:42:47,Ritchot Cycling,20.37,00:33:26,165,181,0,0,36.6,43.2,--,0,0,--,0,0,00:37.43.2,5
Cycling,2021-07-22 14:18:47,Winnipeg Cycling,9.56,00:17:42,142,155,0,0,32.4,43.6,--,0,0,--,0,0,08:18.93.6,2
Cycling,2021-07-27 14:21:53,Winnipeg Cycling,47.28,01:20:01,145,173,0,0,35.4,45.3,--,0,0,--,0,0,00:13.38.5,14
Cycling,2021-07-28 11:21:06,Winnipeg Cycling,33.28,01:02:08,134,165,0,0,32.1,49.0,--,0,0,--,0,0,06:31.65.6,7
Cycling,2021-07-30 07:34:49,Winnipeg Cycling,32.66,01:02:39,128,140,0,0,31.3,39.9,--,0,0,--,0,0,04:25.54.5,7
Cycling,2021-08-04 19:12:55,Springfield Cycling,22.53,00:35:18,165,181,0,0,38.3,52.4,--,0,0,--,0,0,04:21.00.6,5
Cycling,2021-08-09 08:14:00,Winnipeg Cycling,60.01,01:47:39,120,145,0,0,33.4,51.8,--,0,0,--,0,0,00:01.46.3,13
Cycling,2021-08-11 18:25:40,Springfield Cycling,11.15,00:20:57,119,149,0,0,31.9,41.7,--,0,0,--,0,0,00:22.88.5,5
Cycling,2021-08-18 18:30:32,Springfield Cycling,11.15,00:20:01,140,165,0,0,33.4,44.8,--,0,0,--,0,0,02:19.64.1,3
Cycling,2021-08-19 12:09:07,Winnipeg Cycling,37.02,01:02:42,138,165,0,0,35.4,48.1,--,0,0,--,0,0,03:33.35.8,8
Cycling,2021-08-22 09:47:16,Winnipeg Cycling,36.68,01:00:18,138,165,0,0,36.5,51.2,--,0,0,--,0,0,02:57.90.2,8
Cycling,2021-08-23 10:09:45,Winnipeg Cycling,30.82,00:59:38,123,157,0,0,31.0,41.3,--,0,0,--,0,0,00:49.72.9,8
Cycling,2021-08-25 18:33:19,Springfield Cycling,12.84,00:24:41,133,157,0,0,31.2,43.0,--,0,0,--,0,0,07:07.12.5,3
Cycling,2021-08-28 12:26:36,Winnipeg Cycling,25.65,00:45:06,140,167,0,0,34.1,42.9,--,0,0,--,0,0,01:09.01.4,6
Cycling,2021-08-30 09:24:08,Winnipeg Cycling,125.15,03:51:29,141,174,0,0,32.4,51.3,--,0,0,--,0,0,00:21.04.7,26
Cycling,2021-08-30 14:54:24,Winnipeg Cycling,17.61,00:43:36,131,167,0,0,24.2,39.8,--,0,0,--,0,0,06:32.08.2,4
Cycling,2021-09-02 09:50:28,Winnipeg Cycling,25.24,00:49:51,127,176,0,0,30.4,51.1,--,0,0,--,0,0,00:43.39.5,6
Cycling,2021-09-05 14:45:49,Winnipeg Cycling,33.43,01:00:11,129,154,0,0,33.3,47.6,--,0,0,--,0,0,06:20.82.4,7
Cycling,2021-09-07 10:43:16,Winnipeg Cycling,33.58,01:05:51,133,170,0,0,30.6,49.1,--,0,0,--,0,0,06:47.57.8,7
Cycling,2021-09-09 13:20:57,Winnipeg Cycling,33.48,01:03:30,142,178,0,0,31.6,43.8,--,0,0,--,0,0,06:37.92.5,7
Cycling,2021-09-15 17:11:21,Winnipeg Cycling,45.29,01:24:30,148,186,0,0,32.2,58.6,--,0,0,--,0,0,00:54.13.6,10
Cycling,2021-09-19 17:37:25,Winnipeg Cycling,50.02,01:24:30,145,184,0,0,35.5,46.9,--,0,0,--,0,0,00:01.65.1,11
Cycling,2021-09-21 17:36:15,Winnipeg Cycling,44.81,01:20:31,143,180,0,0,33.4,49.5,--,0,0,--,0,0,07:49.34.3,9
Cycling,2021-10-02 14:17:41,Winnipeg Cycling,60.11,01:38:21,137,167,0,0,36.7,47.5,--,0,0,--,0,0,00:09.97.7,14
Cycling,2021-10-03 14:58:36,Winnipeg Cycling,29.97,00:57:37,121,143,0,0,31.2,40.6,--,0,0,--,0,0,08:16.48,6
Cycling,2021-10-18 11:31:13,Springfield Cycling,1.25,00:03:31.0,110,120,0,0,21.3,30.5,--,0,0,--,0,0,03:31.04.8,1
Cycling,2022-02-15 15:08:19,Manitoba Cycling,20.12,01:41:50,130,162,0,0,11.9,48.4,--,0,0,--,0,0,00:34.26.6,5
Cycling,2022-04-27 13:42:35,Springfield Cycling,33.37,01:06:44,140,177,0,0,30.0,46.4,--,0,0,--,0,0,06:54.62.7,7
Cycling,2022-05-04 13:46:07,Winnipeg Cycling,28.75,00:54:22,144,174,0,0,31.7,45.7,--,0,0,--,0,0,03:01.22,7
Cycling,2022-05-05 13:28:28,Winnipeg Cycling,33.49,01:05:34,140,193,0,0,30.7,48.2,--,0,0,--,0,0,03:57.19.5,8
Cycling,2022-05-07 08:02:18,Winnipeg Cycling,104.96,03:23:47,143,172,0,0,30.9,62.2,--,0,0,--,0,0,05:40.68.7,21
Cycling,2022-05-11 10:43:22,De Salaberry Cycling,40.48,01:13:07,145,171,0,0,33.2,46.8,--,0,0,--,0,0,01:03.25.5,9
Cycling,2022-05-12 16:41:15,Winnipeg Cycling,11.88,00:24:25,142,159,0,0,29.2,41.4,--,0,0,--,0,0,05:39.65.3,3
Cycling,2022-05-13 07:08:59,Winnipeg Cycling,10.43,00:25:13,114,142,0,0,24.8,33.3,--,0,0,--,0,0,00:53.92.9,3
Cycling,2022-05-14 08:03:21,Winnipeg Cycling,69.33,02:14:17,138,170,0,0,31.0,52.0,--,0,0,--,0,0,07:33.54.2,14
Cycling,2022-05-24 11:44:11,Winnipeg Cycling,40.03,01:08:37,0,0,0,0,35.0,49.8,--,0,0,--,0,0,00:02.35.8,9
Cycling,2022-05-25 18:03:16,Winnipeg Cycling,47.99,01:33:05,0,0,0,0,30.9,60.1,--,0,0,--,0,0,07:14.51.3,10
Cycling,2022-05-26 06:31:11,Winnipeg Cycling,10.95,00:22:17,0,0,0,0,29.5,44.6,--,0,0,--,0,0,03:25.65.4,3
Cycling,2022-05-26 17:11:10,Winnipeg Cycling,11.50,00:27:01,0,0,0,0,25.5,35.1,--,0,0,--,0,0,02:49.62.6,3
Cycling,2022-06-01 10:49:14,Winnipeg Cycling,24.51,00:43:07,142,170,0,0,34.1,53.4,--,0,0,--,0,0,07:41.01,5
Cycling,2022-06-01 18:04:22,Headingley Cycling,32.13,01:03:25,152,183,0,0,30.4,59.6,--,0,0,--,0,0,04:47.62.1,7
Cycling,2022-06-04 11:29:55,Winnipeg Cycling,42.92,01:11:30,157,183,0,0,36.0,51.9,--,0,0,--,0,0,04:54.31.5,9
Cycling,2022-06-05 16:29:49,Winnipeg Cycling,10.82,00:22:22,151,170,0,0,29.0,39.0,--,0,0,--,0,0,01:31.63,3
Cycling,2022-06-06 07:12:49,Winnipeg Cycling,11.46,00:21:47,112,130,0,0,31.6,44.1,--,0,0,--,0,0,03:33.18.8,3
Cycling,2022-06-07 10:41:40,Springfield Cycling,13.26,00:21:43,156,173,0,0,36.6,51.3,--,0,0,--,0,0,05:02.40.3,3
Cycling,2022-06-08 18:00:37,Winnipeg Cycling,51.24,01:35:59,139,171,0,0,32.0,53.2,--,0,0,--,0,0,01:51.08.6,11
Indoor Cycling,2018-12-14 21:00:58,Indoor Cycling,0.00,00:24:16,123,139,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-01-19 13:08:18,Indoor Cycling,0.00,00:26:46,143,159,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-02-09 14:19:51,Indoor Cycling,0.00,00:27:31,130,153,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-02-15 09:37:22,Indoor Cycling,0.00,00:26:53,150,177,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-02-19 15:35:09,Indoor Cycling,0.00,00:27:22,115,126,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-02-28 21:03:49,Indoor Cycling,0.00,00:40:52,118,171,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-03-03 13:09:01,Indoor Cycling,0.00,01:27:51,130,179,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-03-04 09:32:35,Indoor Cycling,0.00,00:59:35,146,181,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-03-05 09:33:19,Indoor Cycling,0.00,00:51:00,129,157,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-03-07 19:16:32,Indoor Cycling,0.00,01:02:07,118,146,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-03-08 09:37:10,Indoor Cycling,0.00,00:49:01,143,180,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-03-09 20:05:39,Indoor Cycling,0.00,00:51:33,119,150,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-03-10 19:59:35,Indoor Cycling,0.00,00:43:27,133,173,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-03-11 09:43:14,Indoor Cycling,0.00,00:42:52,132,166,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-03-13 09:39:47,Indoor Cycling,0.00,00:53:43,141,187,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-03-15 15:19:56,Indoor Cycling,0.00,00:29:01,126,171,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-03-31 15:15:31,Indoor Cycling,0.00,00:44:25,123,151,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-04-20 12:04:03,Indoor Cycling,0.00,00:52:27,149,195,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-04-24 15:23:33,Indoor Cycling,0.00,00:39:51,126,150,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-05-05 20:11:21,Indoor Cycling,0.00,00:29:10,121,138,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-08-26 12:01:48,Indoor Cycling,0.00,00:14:56,137,149,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-08-29 13:11:28,Indoor Cycling,0.00,01:00:04,123,135,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-09-10 13:16:57,Indoor Cycling,0.00,01:00:01,126,145,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-09-12 11:11:57,Indoor Cycling,0.00,01:06:23,126,161,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-09-18 20:10:38,Indoor Cycling,0.00,01:04:30,110,132,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-09-20 09:44:04,Indoor Cycling,0.00,01:01:17,173,200,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-09-23 12:46:01,Indoor Cycling,0.00,01:06:53,105,133,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-09-25 19:56:46,Indoor Cycling,0.00,00:31:24,115,127,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-09-26 11:27:58,Indoor Cycling,0.00,01:13:21,117,147,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-10-27 15:03:00,Indoor Cycling,0.00,00:55:18,126,152,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-11-01 16:08:12,Indoor Cycling,0.00,00:15:09,154,176,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-11-03 09:32:25,Indoor Cycling,0.00,01:30:02,107,146,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-11-03 19:56:13,Indoor Cycling,0.00,00:30:06,114,137,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-11-05 18:46:31,Indoor Cycling,0.00,01:21:29,136,175,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-11-08 17:43:19,Indoor Cycling,0.00,01:05:35,104,125,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-11-09 19:42:22,Indoor Cycling,0.00,00:50:01,122,133,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-11-10 15:27:45,Indoor Cycling,0.00,00:13:08,121,141,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-11-11 11:14:06,Indoor Cycling,0.00,01:30:01,110,126,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-11-12 19:59:30,Indoor Cycling,0.00,01:05:26,107,133,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-11-14 12:11:57,Indoor Cycling,0.00,01:08:09,100,135,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-11-19 17:38:33,Indoor Cycling,0.00,00:58:11,139,177,0,0,--,--,--,0,0,--,0,0,00:00.00,1
Indoor Cycling,2019-11-21 13:07:26,Indoor Cycling,0.00,01:03:31,105,126,0,0,--,--,--,0,0,--,0,0,00:00.00,1
